p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
7.039804411618279e-23,0.4497894810550745,0.544,0.338,1.536296516747457e-18,skeletal,LOC576641
8.811377582374983e-23,0.4537474040564743,0.746,0.589,1.9229069298016924e-18,skeletal,LOC582205
7.282434959984e-22,0.26519485148055977,0.988,0.989,1.5892457813173082e-17,skeletal,SLBP
1.3073143678072244e-21,0.29484342585588097,1,1,2.852952144865706e-17,skeletal,LOC578691
1.3514131543509316e-21,0.365426304393715,0.516,0.306,2.949188926740038e-17,skeletal,LOC581196
1.8576731362308668e-21,0.4048708977956029,0.667,0.498,4.0540000851966205e-17,skeletal,LOC577982
2.4013608073647623e-21,0.36595512495704585,0.817,0.695,5.240489689912121e-17,skeletal,LOC105445861
1.256552028175575e-20,0.5522398964865844,0.5,0.308,2.7421734910875573e-16,skeletal,LOC105440575
2.0875902876278666e-20,0.35881865129970403,0.337,0.146,4.555748284690293e-16,skeletal,LOC578304
2.984733892937082e-20,0.2985618546391307,0.464,0.254,6.513584774556594e-16,skeletal,LOC755970
3.4499602493444356e-20,0.2642327632372701,0.984,0.992,7.528848252144362e-16,skeletal,LOC578215
6.190586694391324e-20,0.2816904428044933,0.258,0.092,1.3509717343170186e-15,skeletal,LOC575008
