p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
1.8250822381088558e-151,0.4658504905565961,0.818,0.53,3.982876968224956e-147,endoderm,LOC588883
6.28464570929516e-151,0.475272133525793,0.835,0.538,1.3714982331394826e-146,endoderm,LOC578606
6.355755433884082e-150,0.49883246278873394,0.576,0.273,1.3870165083365232e-145,endoderm,LOC581063
7.98833538789083e-149,0.45904969402943685,0.819,0.508,1.743294431699416e-144,endoderm,LOC763313
2.4366956156373655e-147,0.4318047757616953,0.384,0.137,5.317600842005423e-143,endoderm,LOC754111
3.225071183899979e-147,0.3982330571705206,0.947,0.778,7.038072844624924e-143,endoderm,LOC594043
5.219332642295703e-147,0.4745490969651765,0.352,0.121,1.1390149625281914e-142,endoderm,pkd2
6.98058137098361e-147,0.4881040058289743,0.704,0.393,1.5233722725897533e-142,endoderm,LOC575471
4.6779114874687165e-145,0.45789065757185776,0.828,0.572,1.020860623910298e-140,endoderm,LOC575659
1.9386055234988617e-144,0.4143068469305112,0.343,0.114,4.230618833931566e-140,endoderm,cdk4
2.1363912289129686e-144,0.2653077774226138,0.105,0.009,4.662246578856771e-140,endoderm,LOC580597
5.472802559438731e-144,0.25245709243277736,0.128,0.016,1.1943297025463142e-139,endoderm,LOC575923
5.885394506874433e-143,0.4530325043628094,0.809,0.514,1.2843696432352075e-138,endoderm,LOC578567
9.90777523486392e-143,0.46321478229457025,0.741,0.438,2.1621737895043533e-138,endoderm,LOC591730
1.5784649691543211e-142,0.35847385393335346,0.183,0.037,3.444684102185475e-138,endoderm,LOC578332
5.076031687632267e-141,0.5133323255508017,0.654,0.355,1.1077423951919896e-136,endoderm,LOC575412
6.844133936499863e-141,0.5130736497754159,0.259,0.074,1.4935953489623652e-136,endoderm,LOC580931
