p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
1.8684676989360537e-174,0.39867898810396296,0.958,0.89,4.07755705938815e-170,endoderm,LOC594110
3.0578565006347152e-174,0.5954930407544937,0.687,0.358,6.67316024133514e-170,endoderm,LOC592853
4.342991678424031e-174,0.5207027468556915,0.891,0.662,9.477710739824763e-170,endoderm,LOC100891918
1.8230157394912493e-173,0.4543291820163915,0.317,0.087,3.9783672482917535e-169,endoderm,vasa
2.6337259100485584e-173,0.39900380438407634,0.156,0.02,5.747580053498969e-169,endoderm,LOC582381
4.266928376322173e-173,0.41764416517664216,0.287,0.072,9.311717795647878e-169,endoderm,LOC581222
6.120866910347402e-173,0.31449684163910085,0.123,0.01,1.3357567858451136e-168,endoderm,LOC100888109
6.268381559159485e-173,0.2984860564276502,0.158,0.02,1.3679489076553744e-168,endoderm,LOC100891060
2.9132275958786123e-171,0.5957270655559792,0.753,0.456,6.3575365824858955e-167,endoderm,LOC578606
3.6354353990207474e-171,0.5099773946328017,0.822,0.525,7.933610671282977e-167,endoderm,LOC763313
1.708897827193024e-170,0.3327353291195754,0.126,0.011,3.7293277282833365e-166,endoderm,LOC100893874
2.1401841939275498e-170,0.5180685132812948,0.801,0.483,4.670523966408092e-166,endoderm,LOC577721
2.846131002996237e-170,0.6076634693557177,0.79,0.529,6.211111687838689e-166,endoderm,LOC575247
5.56843095756536e-170,0.5302399668347733,0.708,0.377,1.2151986878694886e-165,endoderm,LOC764101
1.2726984170955281e-169,0.563284954724901,0.812,0.531,2.777409755627571e-165,endoderm,LOC575920
3.745658381287543e-168,0.667778784245785,0.318,0.092,8.174150285483805e-164,endoderm,LOC105438903
6.231063046396069e-168,0.38707171264674267,0.949,0.879,1.359804888615014e-163,endoderm,LOC579019
9.054682678329943e-168,0.4854264191060824,0.914,0.695,1.9760034008919434e-163,endoderm,LOC582860
3.221524828502661e-167,0.4212201337066886,0.311,0.086,7.030333633241356e-163,endoderm,LOC591856
7.489252590515696e-167,0.3707463151857717,0.952,0.888,1.6343795928282402e-162,endoderm,LOC584839
3.413513035267806e-166,0.3866576149469738,0.554,0.232,7.449309496864933e-162,endoderm,LOC590362
7.34366783370912e-166,0.3533040027249754,0.179,0.029,1.6026086313503414e-161,endoderm,LOC105439261
2.0980378059352586e-165,0.4908065962717574,0.954,0.857,4.578547903892515e-161,endoderm,LOC583495
8.314744103288516e-165,0.34708271892684683,0.999,0.985,1.814526605660653e-160,endoderm,LOC585594
7.204204336742377e-164,0.5371817725645962,0.387,0.13,1.572173512407289e-159,endoderm,LOC579421
7.339266054930469e-161,0.4387172300774309,0.364,0.116,1.6016480311674762e-156,endoderm,LOC581322
1.2666439006891905e-160,0.3936090594205496,0.229,0.049,2.7641969844740205e-156,endoderm,LOC100889347
2.2511926673824192e-160,0.4790570911365102,0.849,0.576,4.912777758028653e-156,endoderm,LOC579871
1.5616609942411337e-159,0.40372319787722954,0.293,0.079,3.408012787732426e-155,endoderm,LOC575816
6.603052668969741e-159,0.4674737825465525,0.897,0.657,1.4409841839492667e-154,endoderm,LOC581325
2.907192743205433e-158,0.45112533395986765,0.352,0.113,6.344366723497216e-154,endoderm,LOC589889
4.221939841315356e-157,0.4735938791476645,0.44,0.168,9.213539315702501e-153,endoderm,LOC574931
1.0318426469087875e-156,0.45069994197960594,0.33,0.101,2.251790208349047e-152,endoderm,LOC577677
2.9156615255400605e-156,0.5265332030008448,0.495,0.203,6.362848147186074e-152,endoderm,LOC590650
3.0839865713214397e-156,0.4676282694834679,0.836,0.548,6.730183894594778e-152,endoderm,LOC580460
3.92140688748841e-156,0.4760160386544317,0.412,0.147,8.557686250565958e-152,endoderm,LOC575068
2.3589046022339537e-155,0.38861419608210124,0.952,0.883,5.147837513455157e-151,endoderm,LOC575035
2.3028420071727127e-154,0.5136690128012116,0.866,0.581,5.025492112253011e-150,endoderm,LOC577098
3.0338111254192534e-154,0.27432161367979097,0.121,0.012,6.620686019002437e-150,endoderm,LOC589722
5.142904631383774e-154,0.5120250166056038,0.597,0.289,1.1223360777068809e-149,endoderm,LOC580457
9.773191682860229e-154,0.4259929828820531,0.263,0.067,2.1328036209505876e-149,endoderm,LOC588637
1.455448586309938e-153,0.3831197282721952,0.938,0.867,3.1762254499041775e-149,endoderm,LOC592668
2.958867261945767e-153,0.5949587229904211,0.513,0.226,6.457136025744248e-149,endoderm,LOC581885
4.259746541681311e-153,0.47071995439322256,0.867,0.661,9.296044877911125e-149,endoderm,LOC577738
1.864415136567164e-152,0.5241883505100635,0.833,0.609,4.0687131525305216e-148,endoderm,LOC586477
9.99761006814836e-152,0.35830139513485704,0.246,0.059,2.1817784451720166e-147,endoderm,LOC100889012
1.47670208688947e-150,0.39697924231006243,0.281,0.077,3.22260696421889e-146,endoderm,cdk4
2.776995428163322e-150,0.43945614438460057,0.893,0.675,6.060237122880817e-146,endoderm,LOC575732
1.0687202102808073e-149,0.38578122844665685,0.94,0.86,2.3322681148958057e-145,endoderm,LOC587551
1.681347435943624e-149,0.4592977717606054,0.463,0.184,3.669204509459771e-145,endoderm,LOC582919
2.0978137042637116e-149,0.4056015796484394,0.312,0.094,4.578058846814698e-145,endoderm,LOC588942
5.6135273355505265e-149,0.2773475202204525,0.139,0.018,1.2250400704371914e-144,endoderm,LOC100887984
1.3428023410989441e-148,0.34630065519569964,0.198,0.04,2.930397548980226e-144,endoderm,LOC586305
2.931322610929123e-147,0.41115687271000334,0.469,0.187,6.397025333830625e-143,endoderm,LOC582810
4.768427816363676e-147,0.4393057716502069,0.876,0.659,1.040614002365045e-142,endoderm,LOC589713
9.952579678881379e-147,0.2743600016195909,0.122,0.013,2.1719514633222834e-142,endoderm,pde5
3.304915729895665e-146,0.47752774829880984,0.828,0.601,7.21231759735131e-142,endoderm,LOC373183
7.4447160836580344e-146,0.5026958252187382,0.634,0.319,1.6246603909366927e-141,endoderm,LOC581211
8.526124126809598e-146,0.4212618757464762,0.353,0.117,1.8606560681936586e-141,endoderm,LOC754111
1.1605152407825896e-145,0.41377710424398795,0.282,0.08,2.5325924099598453e-141,endoderm,LOC585280
1.4659797404285717e-144,0.5089760093420845,0.76,0.475,3.199207587537272e-140,endoderm,LOC590481
